SMILES,mol_id,qed,4lde,sim
CCOC(=O)NC(C=Cc1ccccc1)c1cccc(=O)[nH]1,0,0.8912912040000001,8.9,0.638297872
CC(=O)NC(C=Cc1ccccc1)C1=CC=CCC1(C)C,0,0.883531024,8.9,0.363636364
CCOC(=O)NC(C)C=Cc1cc(C)c2ccccc2n1,0,0.931171877,9.8,0.471698113
CCOC(=O)NC(C=Cc1ccccc1)c1ccncc1Cl,0,0.8974479959999999,8.3,0.568627451
CC1=CCC(C(=O)Nc2ccccc2-n2ccnc2)C=C1,0,0.9363732220000001,9.8,0.194029851
Cc1ccc(C(=O)NC2CCCc3ccccc32)c([O-])c1,0,0.919279744,10.6,0.16923076899999998
CCOC(=O)NC(C=Cc1ccccc1)c1cccc(C)n1,0,0.910316529,8.8,0.617021277
COC(=O)NC(C=Cc1ccccc1)c1ncc(C)cc1F,0,0.9375628640000001,8.5,0.425925926
COC(=O)NC(C=Cc1ccccc1)c1ncccc1F,0,0.9375518079999999,8.9,0.41509434
CCOC(=O)Nc1cc(C)c(C=Cc2ccccc2)[nH+]c1,0,0.932567659,9.8,0.470588235
CCOC(=O)C=CC(Cc1ccccc1)NC(C)CCC,0,0.558394967,7.9,0.363636364
COC(=O)NC(C=Cc1ccccc1)c1ccc(C)cn1,0,0.9333763970000001,8.6,0.450980392
CCC(=O)NC(C=Cc1ccccc1OC)C1=CC=CC1,0,0.8675816270000001,8.8,0.3
Cc1n[nH]c(=O)n1CC=C(C)c1ccccc1Br,1,0.9476507909999999,8.7,0.358490566
Cc1c(N)n[nH]c(=O)c1C=Cc1ccc(C(C)C)cc1,1,0.899442975,11.0,0.23214285699999998
O=c1ccc(NCC2CC=CC2)c(CO)n1O,1,0.537368497,8.3,0.09836065599999999
Cc1n[nH]c(=O)n1N=CC(C)c1ccccc1Br,1,0.884188196,8.3,0.531914894
Cn1c(SC=NN)ccc(-c2ccco2)c1=O,1,0.294902048,7.4,0.163934426
Cc1n[nH]c(=O)n1N=Cc1ccc(-c2ccccc2Cl)cc1,1,0.755371728,11.0,0.681818182
CC(=N)n1c(C)ccc(C=C2CCCCO2)c1=O,1,0.611237885,8.7,0.14285714300000002
Cc1n[nH]c(=O)n1N=Cc1ccc(I)cc1,1,0.668465382,9.0,0.736842105
Cc1nc(=O)c(CC=C(C)C)c[nH]1,1,0.69881437,7.3,0.16981132100000002
Cc1n[nH]c(=O)n1N=CC1=CC=CCC1,1,0.729999662,8.6,0.52173913
Cc1nc(N)cn1N=Cc1cccs1,1,0.7604596229999999,6.8,0.245283019
Cc1n[nH]c(=O)n1N=Cc1ccc(N2CCCC2)cc1,1,0.857189949,9.9,0.651162791
Cc1n[nH]c(=O)n1N=CC1CC(c2ccccc2)=NO1,1,0.841813732,10.0,0.509803922
Cc1c(N)n[nH]c(=O)c1C=CCc1ccccc1,1,0.861881618,10.5,0.27777777800000003
CC=CCn1c(C)cc(=O)[nH]c1=CC(=O)OCC,1,0.46400853200000003,7.6,0.161290323
Cc1n[nH]c(=O)n1C=Cc1ccc(C2CCCC2)cc1,1,0.930092362,10.5,0.33962264200000003
Cc1n[nH]c(=O)n1N=Cc1ccc(Cl)s1,1,0.811099263,7.9,0.581395349
Cc1n[nH]c(=O)n1N=Cc1ccc(C(F)F)cc1,1,0.844881358,9.3,0.682926829
Cc1n[nH]c(=O)n1N=CCc1ccccc1Br,1,0.8763115020000001,8.8,0.543478261
Cc1n[nH]c(=O)n1CC=Cc1ccc(C(C)C)cc1,1,0.915185982,10.2,0.346153846
CCc1[nH]n(C)c(=O)c1N=CC1CC=C(C)CC1,1,0.6476993839999999,8.3,0.15625
Cc1n[nH]c(=O)n1C=CC1CC=CCC1,1,0.7470636959999999,7.6,0.326923077
Oc1n[nH]c(=S)n1N=Cc1ccc(Cl)s1,1,0.642884771,7.5,0.25925925899999996
Cc1cc(=O)n(CC(C)C)c2ccccc12,1,0.754535117,8.3,0.188679245
Cc1n[nH]c(=O)n1N=CC=C(C)c1ccc(Br)cc1,1,0.883332345,9.9,0.469387755
Cc1n[nH]c(=O)n1N=CC=Cc1ccc(C(C)C)cc1,1,0.8677213570000001,9.9,0.5
Cc1n[nH]c(=O)n1CC=Cc1cccc(Br)c1,1,0.944412067,9.6,0.384615385
C1=NOC(=O)C1C=Cc1ccccc1,1,0.662633327,8.4,0.244897959
O=c1[nH]nc(N)n1N=Cc1ccc(I)cc1,1,0.6259292989999999,8.8,0.5
Cc1n[nH]c(=O)n1N=CC(C)c1ccc(Br)cc1,1,0.884188196,8.8,0.489361702
Cc1n[nH]c(=O)n1C=Cc1ccc(C(C)C)cc1,1,0.900517545,10.2,0.367346939
COC(C(=O)Nc1ccc(F)cc1)C1CCc2ccccc2C1,2,0.9366527370000001,9.6,0.196721311
C=CC(=O)C(Cc1ccc(C)cc1)=C(F)SCCC,2,0.677080595,8.0,0.19642857100000002
O=C(Oc1ccc(F)cc1)C(F)=Cc1ccccc1,2,0.47710957,9.0,0.355555556
CCOP(=O)(C(F)=Cc1ccc(F)cc1)c1ccccc1,2,0.74617264,8.8,0.675
CC=C(C(=O)Nc1ccc2ncccc2c1)C1CCC(O)CC1,2,0.850289042,10.5,0.119402985
CCOP(=O)(CC=CCc1ccc(F)cc1Cc1ccc(F)cc1)c1cccs1,2,0.290678234,9.9,0.306451613
CCOP(=O)(Nc1ccc(F)cc1)c1ccc(Cc2ccccc2)cc1,2,0.568128031,10.5,0.352941176
CCOC(=O)C(Nc1ccc(C)cc1)=C1CC=CCC1,2,0.511452192,8.1,0.169491525
OC(Cc1ccc(F)c2ccccc12)=C1C=CC=CC1,2,0.770291631,11.0,0.137931034
CC(C(=O)Nc1ccc2c(c1)CCCC2)c1ccc(F)cc1,2,0.890860557,10.7,0.19298245600000002
CCCC(=Cc1ccc(F)cc1)C(=O)OCCC#N,2,0.447345878,7.4,0.37254902
COC(=O)C(Cc1ccc(F)cc1)=C1C=CC=C1,2,0.603272635,9.2,0.265306122
COC(=O)C(Cc1ccc(C)cc1)=CCC(C)C,2,0.584880896,8.0,0.163636364
O=C(OCCl)C(F)=Cc1ccc(F)c(C2C=CC=CC2)c1,2,0.465597366,9.4,0.222222222
CCOP(=O)(C(F)=Cc1ccc(F)cc1)c1ccccc1C,2,0.720747005,8.8,0.627906977
COC(=O)C(Cc1ccc(F)cc1)=C1C=CC=CC1,2,0.613585342,8.9,0.240740741
CCOc1ccc(F)cc1CC(=O)C(C)=Cc1ccc(Br)cc1,2,0.646990844,9.8,0.351851852
CC(C(=O)Nc1ccc(F)cc1)=C1C=CC=CC1C,2,0.801156124,10.4,0.2
COP(=O)(CC(C)=Cc1ccc(F)cc1)c1ccccc1,2,0.761344428,9.8,0.425531915
COC(=O)C(Cc1ccc(I)cc1)=C1C=CC=CC1,2,0.461983381,8.7,0.13559322
COC(=Nc1ccc(F)cc1)C1=CCC(C)(C)C=C1,2,0.5689966439999999,8.3,0.19642857100000002
CCOc1ccc(F)cc1C(=O)NC1=CCC(C)C=C1,2,0.9138235370000001,9.6,0.24590163899999998
CCOc1c(NC(=O)c2ccc(F)cc2)cccc1C,2,0.9201104370000001,8.9,0.31372549
COC(=O)C(Cc1ccc(C)cc1)C1=CCC(F)C1,2,0.613905168,9.6,0.166666667
COC(=O)C(=Cc1ccc(F)cc1)C1C=CC(C)CC1,2,0.47315088,8.7,0.326923077
CC(Oc1ccc(F)cc1)C(=O)NC1=CCC(C)C=C1,2,0.916108103,9.6,0.2
COc1ccc(C(=O)NCc2ccc(F)cc2)c(C)c1,2,0.929347715,9.0,0.25925925899999996
COC(=O)C(Cc1ccc(F)cc1)=C1CCCC=C1,2,0.613087266,8.8,0.23214285699999998
O=C(Cc1ccc(F)cc1)C1CC=CC=C1C(O)O,2,0.8127261090000001,9.7,0.19642857100000002
O=C(NCBr)C(Cc1ccc(F)cc1)C1=CCCCO1,2,0.659506962,8.7,0.196721311
CCOC(=O)C(Cc1ccc(F)cc1)=C1C=CCC1,2,0.610709286,8.4,0.27777777800000003
CC(C(=O)NCc1ccc(F)cc1)=C1CCCCC1=O,2,0.8621103929999999,10.1,0.22641509399999998
Cc1ccc(NC(=O)N(C)CCc2ccc(F)cc2)c(C)c1,2,0.903610351,9.9,0.20689655199999998
CCOc1c(C(=O)Nc2ccc(F)cc2)ccn1C,2,0.920308948,8.2,0.31372549
COC(=O)C(Cc1ccc(Cl)cc1)C1C=CCC(F)C1,2,0.620471312,9.0,0.14285714300000002
CCOC(=O)C(C)Cc1ccc(CF)c(C(C)C)c1,2,0.726830842,8.5,0.19642857100000002
CC(C(=O)Nc1ccc(F)cc1)=C1CC=CC=C1C#N,2,0.8345997959999999,10.1,0.20689655199999998
CCOc1c(C(=O)Nc2cc(C)ccn2)cccc1F,2,0.931190925,9.1,0.21666666699999998
CC(=Cc1ccc(F)cc1)C(=O)NC1CCCCC1C,2,0.832165887,9.9,0.307692308
CCOc1c(C(=O)Nc2ccc(F)cc2)cccc1C,2,0.9201104370000001,9.2,0.307692308
C=C(C(=O)OCc1ccc(F)cc1)C1CC=C(C)CC1,2,0.467694906,9.5,0.22033898300000002
CCOC(=O)C(=Cc1ccc(Cl)cc1)CCCCN,2,0.47327417299999996,7.6,0.288461538
COC(=O)C(Cc1ccc(I)cc1)NC1CC=CCC1,2,0.48116176,8.2,0.125
CC(C(=O)Nc1ccc(F)cc1)=C1CCCCC1=O,2,0.8307154040000001,10.0,0.21153846199999998
COC1(C)CC=CC=C1NC(=O)Nc1ccc(F)cc1,2,0.890375831,9.8,0.21052631600000002
CC(C(=O)NCc1ccc(F)cc1)=C1CC=CC=C1O,2,0.831047104,10.0,0.21052631600000002
CC1COC(C(=Cc2ccccc2)Cc2ccccc2)C(=O)N1,3,0.9416612879999999,9.9,0.38596491200000005
CC1CC(C(N)=Nc2ccccc2)=CC(CCCCO)C1,3,0.474402416,8.9,0.19117647100000001
CC1COC(C(Cc2ccccc2)=C2CCCCC2O)O1,3,0.867963168,9.1,0.372881356
CC1CC(C(F)F)OC1=NC(C)C1C=CC=CC1,3,0.754776385,8.0,0.098591549
CC1COC(C(C)=Cc2ccccc2)CC12CCCC2,3,0.7282651659999999,10.3,0.327586207
CC1COC(C(=Cc2ccccc2)CCC(C)=Cc2ccccc2)C1,3,0.596226887,11.1,0.425925926
CC1COC(C(O)CCc2ccccc2)=C(CC(C)C)C1,3,0.843618931,8.7,0.212121212
CC1COC(C(=Cc2ccccc2)CCC=Cc2ccccc2N)O1,3,0.763117953,10.5,0.592592593
CC1COC(C(C)Cc2ccccc2)=CC12CCCCC2,3,0.7251368309999999,9.8,0.21875
CC1COC(C(N)=Cc2ccccc2CCc2ccccc2)O1,3,0.918641906,9.9,0.446428571
CC1COC(C(N)Cc2ccccc2)C(C2=CCCC2)O1,3,0.86610245,8.9,0.28125
CC1Cc2c(cccc2C(=O)c2ccccc2)C(C)O1,3,0.7695352520000001,10.9,0.229508197
Nc1coc(COCC2CCCCC2Cl)c1,3,0.826690103,7.4,0.104477612
CC1COC(C(=Cc2ccccc2)CC2(O)CCCC2)C(=O)O1,3,0.867349293,9.8,0.4
CC1COC(C(N)=Cc2ccccc2)C2OC(=O)CCC12,3,0.8481394609999999,9.9,0.296875
CC1COC(C(C)=Cc2ccccc2)C(CCc2ccccc2)N1,3,0.877181421,10.2,0.327868852
CC1COC(C)(c2ccccc2)CC1=NN1CCCCC1,3,0.825809383,6.7,0.181818182
CC1COC(C(=Cc2ccccc2)Cc2ccccc2O)O1,3,0.9328757990000001,9.6,0.6122448979999999
CC1COC(C(=Cc2ccccc2)CCC(N)Cc2ccccc2)O1,3,0.824081395,10.1,0.615384615
CC1COC(C(C)=Cc2ccccc2CCC2CCCCC2N)O1,3,0.8756511229999999,10.4,0.35384615399999997
CC(CCc1cc2ccccc2o1)C(=O)N1CCCCC1CCO,3,0.877611831,10.1,0.1375
CC1COC(C(F)=Cc2ccccc2)CC12CCCC2,3,0.7385148909999999,9.9,0.322033898
CC1COC(C(C)=Cc2ccccc2)CC1CCCO,3,0.8819858270000001,8.3,0.35593220299999995
CC1COC(Cc2ccccc2CC(N)CCCCO)O1,3,0.7198095459999999,8.2,0.301587302
CC1COC(C(C)O)CN1CCc1ccccc1,3,0.881335401,8.7,0.262295082
CC1COC(C(=Cc2ccccc2)CC2(O)CCCC2)CO1,3,0.923849369,9.5,0.428571429
OC1CC=C(C(F)=Cc2ccccc2)CC12CCOC2,3,0.894281388,10.4,0.22727272699999998
CC(C)C1=C(CN2CCOCC2)c2cccc(F)c2NC1=O,4,0.9478906659999999,8.7,0.28571428600000004
CC(=O)C1=CC(=C(N)SC2CCCc3ccccc32)CN=C1,4,0.928060165,10.9,0.095238095
CN1CC(=C2CCCCN2C(=O)O)Sc2ccccc21,4,0.792542262,6.4,0.246376812
CN1C(=O)C(=C(N)N2CCOc3ccccc32)CC1I,4,0.34604261,8.3,0.236111111
CN1C(=O)C(=C2NC(=O)N(CN3CCOCC3)S2)c2ccccc21,4,0.645821888,9.0,0.596491228
CC(=C1SC(=O)N(CN2CCCC2=O)c2ccccc21)CO,4,0.930582013,7.9,0.323529412
NN1C(=O)CC(CN2CCCC2)C1=C(O)c1ccccc1,4,0.5044849229999999,8.6,0.171428571
CN1C(=O)C(=C(O)C2CCCCN2)Cc2ccccc21,4,0.608249521,8.7,0.242857143
CN1C(=O)C(=C2NCCN2CCCCO)C=C1C(=O)O,4,0.456413443,7.4,0.162162162
CN1C(=O)C(=C2SC(=O)N(CN3CCOCC3)N2)c2ccccc21,4,0.814496668,7.9,0.642857143
CN1C(=O)C(=C2CCN(C)C2=O)c2cccc1c2,4,0.665239071,7.5,0.176470588
O=C(NC1(CO)CC=CC1)N(CC#CI)c1ccccc1,4,0.46734953100000004,6.9,0.116883117
CN1C(=O)C(=C(O)N2CCCC2)Cc2ccccc21,4,0.619245312,9.1,0.290322581
CN1C(=O)C(=C2SC(=O)N(CN3CCCC3)N2)c2ccccc21,4,0.841392279,8.5,0.508474576
CN1C=C(CC(=O)N2CC(=O)N(Cc3ccccc3)C2)C=CC1=O,4,0.833516508,10.5,0.15789473699999998
CN1C(=O)C(=C(O)CN2CCCC2=O)c2ccccc21,4,0.656166111,8.9,0.328125
CN1C(=O)C(=C(O)c2ccccc2F)NC12CCCC2,4,0.6114355260000001,8.7,0.169014085
CN1C(=O)C(=C2NCCN2CC(O)CO)c2ccccc21,4,0.659649378,7.2,0.363636364
CN1C=C(CC(=O)O)C(=CCN2CCCC2)c2ccccc21,4,0.92787284,8.3,0.23943662
CN1CC(=CC(=O)NCCN2CCOCC2)c2ccccc21,4,0.841830849,9.4,0.363636364
CN1C=C(NC2=NC(=O)C(CN3CCOCC3)S2)c2ccccc21,4,0.9218312809999999,9.2,0.301369863
CN1C=C(CC2=CC(=O)N(CN3CCOCC3)C2=O)Cc2ccccc21,4,0.7688281440000001,10.3,0.402985075
CC1CC=C(C(=O)NCCN2CCCC2)c2ccccc21,4,0.9218376709999999,9.7,0.222222222
CC1=CC(C(=O)NCCN2CCOCC2)c2ccccc2C1=O,4,0.911573953,9.3,0.31884058
CC(=O)C1=C(CN2CCOCC2)C(=CN)c2ccccc21,4,0.917186479,7.2,0.323076923
CN1C=C(CC(=O)O)SC1=NN1CC(C)c2ccccc21,4,0.945005111,8.6,0.2
CN1CC(=CCNC(=O)N2CCOCC2)c2ccccc21,4,0.8976430059999999,9.5,0.328358209
CC1=CC(=C2SC(=O)N(CN3CCOCC3)N2)c2ccccc21,4,0.903776308,9.3,0.40625
CC1=C(CC(=O)N2CCN(C)C2)C(=O)Nc2ccccc21,4,0.899065303,10.0,0.173333333
CC(=C1OC(=O)N(CN2CCCC2)C1O)c1ccccc1,4,0.9265275,8.6,0.25
CC1=C(CN(C)C)C(=O)N(CC2CCOc3ccccc32)N1,4,0.9407937259999999,9.1,0.166666667
CN1CCc2c(sc(=O)n2CC(=O)NCc2ccccc2)C1,4,0.9222156429999999,9.0,0.19736842100000002
CN1CC(C(=O)NCCN2CCOC2=O)=Cc2ccccc21,4,0.904071684,9.6,0.246575342
CN1C(=O)C(CC(O)CO)NC1(Cl)c1ccccc1,4,0.545888375,7.7,0.148648649
CC(=O)C1=CC(=C2NN(C)C(=O)N2Cc2ccccc2)C=C1,4,0.931057879,9.9,0.178082192
CN1C(=O)C(=C(O)C2CCCCN2)CC1(C)C(=O)O,4,0.505065523,7.8,0.10526315800000001
CN1CC(C(=O)NCCN2CCOCC2)=Cc2ccccc21,4,0.899910765,9.5,0.328358209
CN1CC(C(=O)O)=C(CN2CCSC2=O)c2ccccc21,4,0.926852247,8.1,0.289855072
CN1CC(=O)NC(C2=CN=C(OCc3ccccc3)C2)C1=CCl,4,0.925012983,10.3,0.158536585
CN1C(=O)C(=C(O)c2ccccc2F)NC12CCCCC2=O,4,0.6144617139999999,8.7,0.173333333
COC1=CC(=Cc2ccc(C)cc2)C(=O)NC1=CC1=CCCC1,5,0.9459996009999999,8.0,0.12121212099999999
O=C(OCc1ccc(F)cc1)C(=CN)c1cccnc1,5,0.684600573,8.6,0.18333333300000001
CCOP(C)(=O)C(F)=Cc1ccccc1,5,0.7303287509999999,7.8,0.7428571429999999
CC1=CC(=CC2=CCC(C)C=C2)C(=O)NC1=CC=CCc1ccccc1,5,0.904459881,11.4,0.136986301
CC(=Cc1ccccc1)C(=O)NC(CO)C(C)C,5,0.78382411,8.5,0.30612244899999996
CCOC(=O)c1ccccc1N=Cc1ccc(C)cc1,5,0.621722225,9.0,0.269230769
CC(=Cc1ccccc1)C(=O)NCC(C)OP(O)O,5,0.549444178,8.1,0.307692308
CCC(NC(=O)c1ccc(C=Cc2ccccc2)cc1)OC,5,0.646635444,10.1,0.32
COP(=O)(Cc1ccc(C)cc1)C1CC=C(C)CC1,5,0.577002488,8.2,0.155172414
O=C1OC(CO)C(O)C1=Cc1ccccc1,5,0.55716179,8.3,0.244897959
CC(=CC(=O)OC(C)C)c1cccc(CCCCO)c1,5,0.47171623,8.6,0.163934426
COC1=CC(=CC=C(C)C)C(=O)NC1=Cc1ccccc1,5,0.93421471,9.5,0.23214285699999998
CCCC(C)C(=O)C=CCNCc1cccc(OC)c1,5,0.55462776,8.0,0.171875
CCCC(O)CN=C(NCc1ccccc1)C(C)C,5,0.585873923,7.6,0.2
CCC(O)C(=Cc1ccccc1)C(=O)OC(C)C,5,0.643517356,7.7,0.36170212799999996
CC(=Cc1ccccc1)C(=O)OCC1CC(O)C(CO)O1,5,0.62860366,8.8,0.275862069
CC=C(Cc1ccccc1)c1cc(C(=O)OCC)ccn1,5,0.78009365,9.0,0.245614035
COP(=O)(O)NC(Cc1ccccc1)C1=CCC=C1,5,0.786109962,8.4,0.228070175
CCOC(=O)C(=Cc1ccc2ccccc2c1)CC,5,0.603578081,9.1,0.3
COC1=CC(=Cc2ccccc2)C(C)=NC1CC(=O)O,5,0.915575774,8.1,0.272727273
CC1CCC=C(c2ccccc2)C1=NC(=O)CF,5,0.784429798,8.1,0.19298245600000002
COC(=O)C(=Cc1cccc(CN)c1)CC(C)C,5,0.642679104,7.9,0.23214285699999998
COC1=CC(=Cc2ccccc2)C(=O)NC1=CC=C(C)F,5,0.9351336140000001,8.9,0.267857143
COC(C)=CC(=O)c1ccc(CCc2ccccc2)s1,5,0.45023835700000003,8.9,0.214285714
CCC(=Cc1ccccc1)C1=NC(C)C(C(=O)OC)=CC1Cl,5,0.620944775,9.2,0.293103448
CCOC(=O)C(=Cc1ccccc1)CC(C)CC,5,0.558417422,7.8,0.38297872299999997
CCOC(=O)C1=CC(C)C(Cc2ccccc2)CC1,5,0.7685042440000001,8.6,0.23214285699999998
COC(=O)C1=CC(=Cc2ccccc2)CC=C1,5,0.724079547,9.0,0.25
O=C(C=Cc1ccccc1)Nc1ccc([O-])c(C(F)F)c1,5,0.8770916470000001,10.1,0.21052631600000002
COC1=CC(=CC2=CCC(C)C2)C(=O)NC1=Cc1ccccc1,5,0.9455957359999999,8.7,0.19047619
CC(=Cc1ccc(C(=O)NCCO)cc1)c1ccccc1F,5,0.833490255,10.5,0.272727273
COC1=CC(=Cc2ccccc2)C(=O)NC1CC1=CCC(C)C=C1,5,0.850980533,10.5,0.194029851
CC1=NC(C(=O)NCc2ccccc2)=CC2=C1CCCC2,5,0.9377940140000001,9.9,0.18333333300000001
COC1=CC(=CC=Cc2ccccc2)C(=O)NC1=CC=C(C)C,5,0.943272201,9.0,0.22033898300000002
CCP(=O)(OC)c1ccc(C)c(C=Cc2ccccc2)c1,5,0.588910636,9.8,0.307692308
CNC1=CC(=Cc2ccc(OC)cc2)C(=C2CC=NC2)C(F)=C1,5,0.943859718,9.0,0.134328358
COC1=CC(=Cc2ccc(C)cc2)C(=O)NC1=CC(C)C,5,0.935365914,10.1,0.133333333
CC(Cc1cccc(C(=O)O)c1)C(=O)OCC=C(C)C,6,0.640345552,9.0,0.254545455
O=C(C=CCOc1ccccc1)N1C=CC=C([N+](=O)[O-])C1,6,0.472023706,9.3,0.229508197
CCC(=Cc1ccccc1)C(=O)NCCCCC(C)=CCO,6,0.414891981,8.7,0.263157895
CC(C)(Oc1ccccc1)C(=O)Nc1ccc2c(c1)CCC2,6,0.926492166,10.8,0.21052631600000002
CC(C(=O)Nc1ccccc1)=C1C=CC=C([N+](=O)[O-])C1,6,0.520908358,9.1,0.20689655199999998
CCCC(NC(=O)OCc1ccccc1)C(C)=CC=NC,6,0.777203138,8.2,0.28070175399999997
O=C(CC1CSc2ccccc21)NCC(O)=CCO,6,0.7190835790000001,8.5,0.2
O=C(NCCc1ccccc1)C1C=CC=CC1OCCO,6,0.798109563,8.7,0.20689655199999998
CNC(=O)OCC=Cc1ccccc1NC(=O)c1ccccc1,6,0.8900544659999999,9.4,0.590909091
O=C(OCC=Cc1ccccc1)Nc1cccc2c1CC=C2,6,0.899181327,10.0,0.510204082
O=C(NCCCc1ccccc1)Nc1ccccc1C=NCO,6,0.543196227,9.5,0.20338983100000002
CNCC(F)=CC(=O)OCc1ccccc1,6,0.61074691,7.3,0.333333333
CN(Cc1ccccc1CC=C1C=CC=CC1)C(=O)NCCl,6,0.645820458,10.0,0.193548387
O=C(NCc1ccccc1)OC1CCc2ccccc2C1,6,0.935187445,10.1,0.245283019
O=C1NC(CC(O)c2ccccc2)CC=C1C=CCO,6,0.760699954,9.0,0.2
O=C(NCC=Cc1ccccc1)C1=Cc2ccccc2CC1,6,0.909891126,10.6,0.352941176
O=C(NCC=Cc1ccccc1)c1c(CO)cccc1O,6,0.788483012,9.4,0.36
O=C(NCCCc1ccccc1)C(=CC1CC=CCN1)C(=O)O,6,0.235114236,9.4,0.20967741899999998
CN(CC=Cc1ccccc1)C(=O)Nc1ccc2c(c1)CCC2,6,0.894438263,10.5,0.37037037
CN(CC=Cc1ccccc1)C(=O)Nc1ccc2c(c1)CCCC2,6,0.8665896609999999,10.7,0.37037037
O=C(NCC=Cc1ccccc1)C1CCc2ccccc2C1,6,0.915577688,10.6,0.352941176
Cc1nn(C)cc1CC(N)c1ccc(Br)cc1,7,0.945619159,8.5,0.081967213
OC1CC(c2ccc3c(c2)CCC=C3)=CC(C)(C)C1,7,0.795614293,11.0,0.076923077
Oc1c(C=Cc2cccnc2)ccc(CO)c1O,7,0.722085517,8.9,0.245283019
COc1c(C=Cc2ccc(N)cc2)ccc(OC)c1C,7,0.67855529,8.8,0.254901961
C=C(Cc1cc(OC)ccc1C)C1C=CC=CC1,7,0.7153941220000001,8.5,0.10769230800000001
COC1C=CC=CC1=Cc1ccc(C)cc1,7,0.7284781440000001,9.3,0.148148148
COc1c(C=Cc2ccc3ccccc3c2)ccc(C)c1,7,0.5866748,10.9,0.32
Cc1c(N)cccc1C=C1CCCCN1C,7,0.7310665390000001,8.1,0.137931034
OC1(C#Cc2cccnc2)C=CC=CC1,7,0.641792747,7.6,0.175438596
COC1=CCC(C=Cc2ccc3c(c2)CCC=C3)C(C)C1,7,0.735798983,11.0,0.147058824
COc1c(C=Cc2ccc3c(c2)CCC=C3)cccc1C,7,0.705785387,11.0,0.233333333
COc1ccccc1C=Cc1cc2c(cn1)OCC2O,7,0.9304062120000001,9.4,0.470588235
COc1ccccc1C=Cc1cc(CO)c(C)cn1,7,0.912608676,9.1,0.5106382979999999
COc1c(N)cccc1CC1C=CCCC1,7,0.623133979,8.6,0.15
