SMILES,mol_id,pio,sim
CCCCCOc1ccc(CC(NC(=O)c2c(C)cc(C)cc2C)C(=O)O)cc1,0,0.301369863,0.244897959
COC(=O)c1cc(C(=O)CSc2nc(C)cc(C)n2)ccc1O,0,0.276759884,0.244897959
C=CCOc1c(Cl)cc(C=NO)cc1OC,0,0.279558011,0.244897959
COc1ccc(S(=O)(=O)NC(Cc2c[nH]cn2)C(=O)O)cc1,0,0.284768212,0.242424242
CC1(C)NC(=O)N(CCOc2ccc([N+](=O)[O-])cc2)C1=O,0,0.270058708,0.241935484
CC(C(=O)NN=C1SCC(=O)N1C)c1ccc(-c2ccccc2)c(F)c1,0,0.282628263,0.241935484
O=C(C=Cc1ccc(CN(CCc2ccc3c(c2)OCO3)Cc2ccccc2)o1)NO,0,0.306902985,0.241935484
CCCCCCCCNC(=O)Cc1ccc(O)c(OCC)c1,0,0.295238095,0.241935484
CN1CC(C(=O)O)Cc2c1ccc1ccccc21,0,0.282051282,0.24137931
Cc1cc(O)cc(C)c1CC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,0,0.302836231,0.240740741
COc1ccc(CC(O)C(=O)c2cc(CC=C(C)C)c(O)cc2OC)cc1,0,0.288973384,0.240740741
COc1ccc(C(=O)N2CCCC(c3ccc(OC)cc3)=N2)cc1,0,0.28307123,0.24
COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1,0,0.29308666,0.239130435
COc1cccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c1,0,0.293252595,0.23880597
Cc1c(O)c(O)c(C)c2c(CCN)c[nH]c12,0,0.309458219,0.238095238
O=C(c1ccc(OCCCN2CCC(NS(=O)(=O)c3ccccc3)C2)cc1)C1CC1,0,0.303349282,0.237288136
CCCCc1cc2ccccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,0,0.284567351,0.237288136
COc1cc(CNC(=S)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)c(I)cc1O,0,0.308471455,0.237288136
CC(=O)NC(CCc1ccc(Cl)c(Cl)c1)c1cccc(O)c(=O)c1,0,0.272088353,0.236363636
CNC(=O)C(OC)c1cccc(COc2cc(C)ccc2Cl)c1,0,0.272818455,0.236363636
COc1c(CNCc2ccc(OCC(N)=O)cc2)c(C)nn1C,0,0.282287823,0.236363636
CNC(=O)C(N)Cc1c(C)cc(O)cc1C,0,0.296251511,0.236363636
CSc1nc(C)cc(OCCNS(=O)(=O)c2cc(C)ccc2C)n1,0,0.277877698,0.236363636
COC(=O)C1(Cc2ccccc2)C=CC(C)N1C(C)=O,0,0.274789916,0.235294118
COc1ccc(CCNS(=O)(=O)c2cn(C)c(=O)n(C)c2=O)cc1,0,0.301056338,0.235294118
Cn1cc(C2CCCN2C(=O)CCCOc2ccc(F)cc2)cn1,0,0.28300095,0.235294118
O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,0,0.277019937,0.234375
COc1ccc(C(=O)NCCc2ccccn2)cc1,0,0.301435407,0.234375
C=CCOc1cc(O)c(C(=O)CC(C)C)c(O)c1C(=O)CC(C)C,0,0.292292292,0.234375
Cc1cc(Br)cn2c(CSCc3ccccc3)cnc12,0,0.274149034,0.234042553
COC(=O)COc1cc(Cl)c(C=O)cc1OC,0,0.272331155,0.234042553
CC(C(=O)NC(Cc1ccccc1)C(=O)N(C)CC(N)=O)N(C)C(=O)C(N)Cc1ccc(O)cc1,0,0.296218487,0.233333333
Cc1ccc(C(C)C)c(OCC(=O)NN2C(=O)c3ccccc3C2=O)c1,0,0.277681661,0.233333333
CCOCCCOc1ccc(C=CC(=O)c2ccc(OC)cc2O)cc1OC,0,0.302780639,0.233333333
CCOC(=O)C(NO)C(Sc1ccccc1)c1ccc(OC)cc1,0,0.322490706,0.232142857
C(=Cn1ncc2c(NC3CCCCC3)ncnc21)c1ccccc1,0,0.275083612,0.232142857
COc1ccc(C(OCC(O)CNCCNCC(O)COC(c2ccc(OC)c(OC)c2OC)c2ccc(OC)c(OC)c2OC)c2ccc(OC)c(OC)c2OC)c(OC)c1OC,0,0.274034142,0.232142857
N=C1CC(=O)N(Cc2cc(Cl)c(F)c(Br)c2)C(=S)N1,0,0.438302308,0.715651453
O=C1CCNC(=S)N1Cc1cc(Cl)c(F)c(Br)c1,0,0.484590381,0.890373886
N=C1CNC(=S)N(Cc2cc(Cl)c(F)c(Br)c2)C1=O,0,0.497406781,0.715651453
BNC(=S)[SH]=C1CC(=S)N(CC2=CC=CC=C2)C(=S)P1,0,0.527850926,0.999908864
O=C1CCNC(=S)N1Nc1cc(Cl)c(F)c(Br)c1,0,0.606530666,0.929245055
Cc1c(CN2C(=O)CCCC2=S)cc(Br)c(F)c1Cl,0,0.617360413,0.713307977
O=C1CCCC(=S)N1CC1CCCC(I)C1,0,0.864078164,0.873813629
O=C(CC(=O)NC(=S)NBr)NC(=S)N1CCCCC1,0,0.969731927,0.555277646
N=C1CC(=O)N(Cc2cc(Cl)c(F)c(Br)c2)C(=S)N1,0,0.438302308,0.715651453
O=C1CCNC(=S)N1Cc1cc(Cl)c(F)c(Br)c1,0,0.484590381,0.890373886
N=C1CNC(=S)N(Cc2cc(Cl)c(F)c(Br)c2)C1=O,0,0.497406781,0.715651453
O=C1CCNC(=S)N1Nc1cc(Cl)c(F)c(Br)c1,0,0.606530666,0.929245055
Cc1c(CN2C(=O)CCCC2=S)cc(Br)c(F)c1Cl,0,0.617360413,0.713307977
CI=C1CC(=O)N(CC2=CC=CC=C2)C(=S)O1,0,0.306225985,0.893020928
B=C1CC(=IF)NC(=S)N1CC1=CC=CC=C1,0,0.360447794,0.938698232
NC(N=C1CC(=O)N(CC2=CC=CC=C2)C(=S)1)=[SH]Br,0,0.394651532,0.983232558
BNC(=S)[SH]=C1CC(=S)N(CC2=CC=CC=C2)C(=S)P1,0,0.527850926,0.999908864
COc1cccc(CC(CC(N)C(=O)O)C(=O)O)c1,1,0.283125708,0.370967742
COc1ccc(C(=O)C[n+]2cccc3cc(OC)ccc32)cc1,1,0.287601626,0.349206349
COc1ccc2c(c1)CCCc1cc(OC)c(OC)c(OC)c1-2,1,0.311700183,0.342857143
Cc1c(OCc2cccnc2)cccc1C1CCNCC1,1,0.309375,0.338235294
Cc1ccc(C(C)C)cc1OCC(=O)N1CCN(C(=O)c2ccco2)CC1,1,0.283194058,0.337837838
c1ccc(C2=C(c3ccc(OCCN4CCC4)cc3)c3ccccc3OCC2)cc1,1,0.282854656,0.333333333
O=C(C=Cc1c[nH]c2ccccc12)c1ccccc1O,1,0.270588235,0.323076923
O=C(O)COc1cccc(CCCn2cc(C(c3ccc(F)cc3)c3ccc(F)cc3)ccc2=O)c1,1,0.314678899,0.314285714
COCC(c1cccc(C(F)(F)F)c1)N(C)C(=O)c1cnccn1,1,0.286476868,0.307692308
O=C(O)c1ccc(-c2ccc(OCCNCC(O)c3ccccc3)cc2)cc1OC1CCCCC1,1,0.277570093,0.304347826
CCOc1cc(C=Cc2cc(SC)nc(N)n2)ccc1OC1CCCCO1,1,0.288194444,0.301587302
N#Cc1ccc(OCc2cn(Cc3ccc(C#N)c(-c4ccc5ccccc5c4)c3)cn2)cc1,1,0.279707495,0.3
COCCOCCOc1c(O)ccc(C(=O)Oc2cc(C(=O)O)cc(O)c2O)c1O,1,0.274787535,0.298507463
CC(=O)NC(Cc1ccc(O)cc1)C(=O)N(C)N=Nc1ccc(C(N)=O)cc1,1,0.299242424,0.295774648
CCOc1cccc(F)c1CCNC(=S)Nc1ccc(C)cn1,1,0.274745606,0.294871795
CC(=S)NCCCCC(NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(=O)NCCc1cccnc1,1,0.273465704,0.294117647
Cc1ccc(CN(Cc2ccco2)C(=O)COc2ccc(Cl)cc2Cl)cc1,1,0.290227048,0.293333333
Cc1ccccc1OCC1CCCN(C(=O)Cc2c[nH]c(=O)[nH]c2=O)C1,1,0.297271872,0.289855072
COc1ccccc1OCCNC(=O)CNC(=O)c1ccc2c(c1)OCO2,1,0.274014156,0.287878788
CC1CCN(C(=O)COC(=O)c2c[nH]c3ccccc23)CC1,1,0.270794824,0.287671233
CCOc1ccc(C(C)=O)cc1COc1ccc(-n2cnnn2)cc1,1,0.273584906,0.285714286
COc1cccc(NC(=S)N2CCC(c3ccc(C)cc3)C2)c1,1,0.288118812,0.28358209
CCCCCCCCCC(=O)NCCc1c[nH]c2ccc(OC)cc12,1,0.329557158,0.283333333
Cc1ccc(C=CC(=O)c2ccccc2NC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,1,0.275221239,0.281690141
Cc1cc(CN(C)C(=O)c2cc(COc3ccc(C)c(C)c3)on2)on1,1,0.284313725,0.279411765
NC(=O)C1CCCCNC(=O)NCCCC(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)N1,1,0.30141129,0.276923077
CNCCC(Oc1cccc2ccccc12)c1ccccc1OC,1,0.296780684,0.276923077
O=S(=O)(Oc1cccc(C2CCCN(CCc3ccccc3)C2)c1)C(F)(F)F,1,0.273737374,0.275362319
COc1ccc(C(=O)C(C(=O)C(=O)NCCCNC(=O)C(=O)C(C(=O)c2ccc(OC)cc2)c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1,0.320754717,0.275362319
CCCCCc1ccc(C#Cc2cn(CCC(CO)CO)c(=O)[nH]c2=O)cc1,1,0.275735294,0.275362319
CCC(=O)C(Cc1ccc(OC)cc1Cl)C(=O)CC,1,0.294252874,0.273972603
CCCc1cc(O)nc(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)n1,1,0.290379523,0.272727273
C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(N)=O,1,0.276268116,0.272727273
CC(N=C(O)C1CC1)c1ccc(CN2CCc3cc(OCC4CC(F)(F)C4)ccc3C2)cc1,1,0.285191956,0.271428571
CC(C)c1ccc(OCC(=O)NN=Cc2cccc([N+](=O)[O-])c2)cc1,1,0.279735683,0.271428571
C=CCC(C(=O)NO)C(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)c1cc[nH]c1,1,0.283555556,0.271428571
COc1cccc(CC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1,1,0.271698113,0.27027027
COC(=O)C(Oc1cccc2ccccc12)c1ccc(Oc2ccc(Cl)cc2)cc1,1,0.294642857,0.27027027
CCCCCc1cc(O)cc(OCCCCCC(=O)NCCO)c1,1,0.291262136,0.27027027
N#C[C-]1C(=O)c2ccncc2C1=O,1,0.280773143,0.267605634
CC(C)(C)C(=O)OCC(CNC(=O)Cc1cc(Cl)c(O)c(Cl)c1)Cc1ccc(C(C)(C)C)cc1,1,0.289180991,0.267605634
O=c1cc(Cn2ccnc2)c2ccc(OCCc3ccccc3)cc2o1,1,0.294906166,0.266666667
COc1cc(CCC(=O)O)cc(-c2ccc(Cl)cc2)c1,1,0.275027503,0.266666667
CCC(C)C(NC(=O)C(CS)NC(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)O,1,0.304389313,0.266666667
C(=Cn1ncc2c(NC3CCCCC3)ncnc21)c1ccccc1,1,0.275083612,0.265822785
COc1ccc(CC(=O)N2CCCCC2Cn2cccn2)cc1OC,1,0.311700183,0.264705882
COc1cc(C=Cc2ccn(C)c(=O)c2)cc(OC)c1OC,1,0.273504274,0.263888889
Cc1ccc(S(=O)(=O)NCC(=O)OCC(=O)NCc2ccc3c(c2)OCO3)cc1,1,0.276315789,0.263888889
NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(CS)C(=O)O,1,0.325481799,0.263888889
Cc1ccc(CN2C(=O)CCC2C(=O)NCc2ccc3c(c2)OCO3)cc1,1,0.279238441,0.261538462
CCOC(=O)c1[nH]c(=O)n(CCc2ccccc2)c1C,1,0.270638298,0.260869565
CC(C)CC(NC(=O)CCc1ccccc1)C(=O)NC(CCS)C(=O)O,1,0.274089936,0.260869565
COc1ccc2c(Br)c(CCNC(C)=O)[nH]c2c1,1,0.311650485,0.260869565
CC(C)Cc1nc2ccccc2c2ccn(O)c12,1,0.281164695,0.260869565
COc1ccc(C(=O)NCC(=O)OCC(=O)c2ccc(Cl)cc2)cc1OC,1,0.284158416,0.260273973
CCCCCCCCCCCCNC1CCc2ccc(OC)cc2C1,1,0.284775465,0.260273973
Cc1nc(CN)cc(N2CCC(O)(c3ccc(Cl)cc3)CC2)n1,1,0.285714286,0.25974026
COc1ccc(CCC(C)Nc2cccc(F)c2)cc1,1,0.270631068,0.259259259
CC(C)c1cc(-c2ccc(C(=O)O)cc2)cc(C(C)C)c1OCC(=O)N(C(C)C)C(C)C,1,0.29272899,0.257575758
O=C(NCCS)C(Cc1ccc(O)cc1)=NO,1,0.309023486,0.257575758
CN1C(=O)C(=Cc2ccc(OCc3ccc(C(=O)O)cc3)c(Cl)c2)NC1=S,1,0.289027654,0.257142857
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(N)=O,1,0.309799789,0.257142857
CCCNC(c1ccccc1)C(CO)Oc1ccccc1,1,0.302027748,0.257142857
COc1ccc(CCN2CCC(NC(=O)C34CC5CC(CC(C5)C3)C4)C2)cc1,1,0.278654048,0.256756757
COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,1,0.282888229,0.253731343
O=C1COc2c(Cl)cccc2N1O,1,0.277726002,0.253521127
COCCCNC(=O)COc1ccc2oc3c(c2c1)CCCC3,1,0.314285714,0.253521127
CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(OC(F)F)cc2)C1,1,0.285585586,0.253521127
CC(N)Cc1ccc2c(c1)OC(C)(C)O2,1,0.305361305,0.253333333
CS(=O)(=O)c1ccc(-c2cc(O)cc(CCC3CCCCN3)c2)cc1,1,0.274274274,0.253164557
CN=C(S)C1(c2cccnc2)CCCO1,1,0.281437126,0.25
CCC(C)N1CCC(CNC(=O)Nc2cc(Cl)cc(Cl)c2)(c2ccc(-c3cccc(C#N)c3)cc2)CC1,1,0.273609885,0.25
COc1ccc(C(=CC=CC(=O)NC(CCCc2cccnc2)C(C)C)c2ccc(OC)cc2)cc1,1,0.321576763,0.25
CC(=O)Oc1cccc(C2CN3CCCCC3CO2)c1,1,0.285848172,0.25
CCCCCCCC(=O)NC1c2ccccc2CC1OP(=O)(O)O,1,0.28024369,0.25
COc1cc(C(=O)C=Cc2cc(OC)c(OC)cc2OC)ccc1O,1,0.270791075,0.25
COc1cc(C(=O)C2COC(=O)C2C(O)c2ccc(O)c(OC)c2)ccc1O,1,0.303710095,0.25
Cc1noc(C)c1COc1ccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,1,0.284436494,0.25
CCC(=C(c1ccccc1)c1ccc(OC(C)=O)cc1)c1ccc(S(C)(=O)=O)cc1,1,0.283495146,0.25
O=C(O)CCCCN(O)C(=O)Cc1ccc(OCc2ccccc2)cc1,1,0.285062714,0.25
COc1cc2c(cc1O)C(Cc1ccc(O)c(O)c1)NCC2,1,0.287968442,0.246753247
CN(C)c1ccc(C=CC(=O)c2c[nH]c3ccccc23)cc1,1,0.276290631,0.246753247
COc1ccc(C(=O)NCCc2ccccn2)cc1,1,0.301435407,0.246575342
O=C(NCCc1cccc(Cl)c1)c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1,1,0.319639279,0.246575342
Cc1ccc(C2=Nc3ccccc3N=C(c3ccc([N+](=O)[O-])cc3)C2)c(O)c1,1,0.279531109,0.246575342
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1cccc(Oc2ccccc2)c1,1,0.324906367,0.246575342
CC=Cc1ccc2c(c1)C(C)C(c1ccc(O)cc1)O2,1,0.300369686,0.246575342
Cc1ncccc1C(C#N)N1CCN(C(=O)CN(C=O)C(c2ccccc2)c2ccccc2)CC1,1,0.301333333,0.246376812
COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2,1,0.280538302,0.246376812
CCC1NC(C)(C)COC1(O)c1cccc(Cl)c1,1,0.270150576,0.246376812
c1ccc(OC(CC2CNC2)c2ccc3ccccc3c2)cc1,1,0.278761062,0.246376812
CCN(CC)CCOc1ccc2c(c1)C(=O)C(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2,1,0.307974335,0.245901639
CCOC(=O)C1CSC(CC(=O)Nc2ccc(Cl)cc2)C(=O)N1,1,0.271139706,0.243902439
COc1ccc(C23CNCC2C3)cc1,1,0.298226164,0.243902439
COc1ccc(CCCN2CCN(C3CCCCC3)CC2)c2c1CCCC2,1,0.289264414,0.243589744
CC(C)(C)c1nc(CN2CCCCC2)cc(CN2CCCCC2)c1O,1,0.299256506,0.243243243
O=C(O)C1CCOc2ccccc21,1,0.288441145,0.243243243
COc1cc(C=CC(=O)CC(=O)c2ccc(O)c(OC)c2)ccc1O,1,0.298076923,0.242857143
CC(NC(=O)C(=O)NCCc1c[nH]c2ccccc12)c1ccccc1,1,0.276679842,0.242857143
Nc1nc2ccccc2c2c1CCCC2,1,0.281742354,0.242857143
CN1CCc2cc(NC(=O)Nc3cccnc3)c(Br)cc21,1,0.386258483,0.653079271
CN1CCc2cc(NC(=O)Nc3cc(Br)cs3)ccc21,1,0.420777559,0.915961921
CN1CCc2sc(NC(=O)Nc3cccnc3)c(Br)c21,1,0.420777559,0.950027823
CN1CCc2cc(NC(=O)Nc3cc(N)c4c(c3)SCN4N)ccc21,1,0.452213168,0.999999702
CN1CCc2cc(NC(=O)Nc3cc4c(cc3Cl)N(C)CC4)ccc21,1,0.503261447,0.999159873
CN1CCC2=C1S(C)=CC(NC(=O)Nc1ccc3c(c1)CCN3C)=C2,1,0.503261447,0.999988496
Cc1c2c(cc(P)c1NC(=O)Nc1ccc3c(c1)CCN3C)N(C)CC2,1,0.564925015,0.488271654
Cc1cc2c(c(C)c1NC(=O)Nc1ccc3c(c1)CCN3C)CCCN2C,1,0.579390526,0.723474085
CN1CCc2cc(NC(=O)C3CCC(Br)=N3)c(Cl)cc21,1,0.64277488,0.99979192
CN1CCc2cc(Br)c(NC(=O)C3CCSCN3)cc21,1,0.647587359,0.999875188
CN1CCc2cc(NC(=O)NC3CCC(Br)C3O)ccc21,1,0.6569556,0.976111948
CN1CCc2cc(NC(=O)NC3CCC(Br)CC3)ccc21,1,0.66151464,0.916689754
CN1CCc2cc(NC(=O)NC3CCOCC3Br)ccc21,1,0.66151464,0.976111948
CN1CCc2cc(NC(=O)Nc3cc4c(cc3O)N(C)CO4)c(O)cc21,1,0.665622473,0.9999789
C=C1Oc2cc(NC(=O)Nc3cc4c(cc3C)N(C)CC4)c(C)cc2N1C,1,0.673638463,0.726032853
CN1CCc2cc(Br)c(NC(=O)C3CCSCC3)cc21,1,0.702519298,0.993454933
CN1CCc2cc(NC(=O)NC3CCSC3)c(Br)cc21,1,0.702519298,0.999875188
Cc1cc2c(c(C)c1NC(=O)Nc1cc(C)c3c(c1)CCN3C)CCN2C,1,0.721013248,0.723474085
CN1CCc2cc(NC(=O)C3CCC(Br)O3)c(F)cc21,1,0.751265049,0.415636152
CN1CCc2cc(NC(=O)C3CCC(Br)CC3)c(F)cc21,1,0.761774838,0.99287343
CN1CCc2cc(NC(=O)C3CCC(Br)CO3)c(F)cc21,1,0.761774838,0.996993661
CN1CCc2cc(NC(=O)C3(Br)CCNCC3)c(F)cc21,1,0.761774838,0.999783695
CN1CCc2cc(NC(=O)NC3(C)CCCC3)c(Br)cc21,1,0.809357703,0.916689754
CN1CCc2cc(NC(=O)C3(Br)CCOCC3)c(F)cc21,1,0.809357703,0.996993661
CN1CCc2sc(NC(=O)NC3(C)CCOC3)c(Br)c21,1,0.84591341,0.929280639
CN1CCc2cc(NC(=O)Nc3cc(N)c4c(c3)SCN4N)ccc21,1,0.452213168,0.999999702
CN1CCc2cc(NC(=O)NC3=CC4=C(N(N)CC4)S(C)=C3)ccc21,1,0.503261447,0.99464792
CN1CCc2cc(NC(=O)Nc3cc4c(cc3Cl)N(C)CC4)ccc21,1,0.503261447,0.999159873
CN1CCC2=C1S(C)=CC(NC(=O)Nc1ccc3c(c1)CCN3C)=C2,1,0.503261447,0.999988496
