SMILES,mol_id,pio,sim
C=Cc1cc(O)nc(SC#CSC#Cc2nc(F)c(O)c(F)n2)n1,600,0.829883993,0.731308699
CC(SSc1nc(C)cc(Br)n1)=S1CCCC1,600,0.870659649,0.878633142
CC1=CC=CC(SC2=NC(I)=CC(O)=N2)=C1,600,0.397029787,0.471062511
CC1=NC=CC(SC2=NC(I)=CC(O)=N2)=C1,600,0.45783335,0.529184759
OC1=NC(SC2=CP=CC=C2)=NC(I)=C1,600,0.571576774,0.706137836
OC1=NC(SC2C=CC=PO2)=NC(I)=C1,600,0.697363436,0.909567058
CC1=CP=C(N2CCC3(CCN(C(=O)C4=C=C=NC4)CC3)CO2)N=N1,600,0.879282176,0.995895207
CC1=CP=C(N2CCC3(CCN(C(=O)C4=C=C=NBC4)CC3)CO2)N=N1,600,0.884057462,0.444910288
Cc1ccc(SC#CC#CC(=S)c2cc(O)c(C)c(O)c2)cc1O,600,0.528687954,0.980296552
Cc1ccc(SC#CC#CC(=S)c2cc(O)c(C)c(O)c2)cc1F,600,0.528687954,0.99999994
Cc1cc(O)nc(SC#CC#CC#CSc2nc(C)cc(O)n2)n1,600,0.743893087,0.979586422
Cc1cc(O)nc(SC#CNC#CSc2nc(C)c(F)c(F)n2)n1,600,0.786907196,0.670396328
C=Cc1cc(O)nc(SC#CSC#Cc2nc(F)c(O)c(F)n2)n1,600,0.829883993,0.731308699
CCCCCC(O)CC(=O)CCc1ccc2c(c1)OCO2,601,0.315602837,0.233333333
COc1cc(OC)c2c(c1)OC(=O)C2=Cc1ccc(Cl)cc1,601,0.307827617,0.220338983
COc1cc(C(=O)OCc2cccc(S(=O)(=O)N3CCOCC3)c2)ccc1OCC(C)C,601,0.291038154,0.20754717
COc1cccc(-c2ccc(CN(C(C)C(=O)NC(C#N)CC(N)=O)S(C)(=O)=O)cc2)c1,601,0.273040482,0.204081633
CCN1CCN(C(CNS(=O)(=O)c2ccc(Br)cc2)c2cccnc2)CC1,601,0.271324864,0.203703704
ON=C(COc1cccc2ccccc12)c1ccc(F)c(F)c1,601,0.271293375,0.2
CCc1ccc(-c2nnn(Cc3nc4ccccc4s3)n2)cc1,601,0.27092321,0.196428571
O=C1ON=C(c2ccccc2)C1=Cc1ccc(Cl)cc1Cl,601,0.275618375,0.196428571
O=C(N1CCC(Oc2ccncc2)CC1)C1(c2ccc(F)cc2)CC1,601,0.312256809,0.193548387
CC(=NNC(=O)c1ccc2c(c1)OCO2)c1cccnc1,601,0.303149606,0.192307692
CCOc1ccc(C#Cc2ccc(CC(C)NC(=O)c3ncn[nH]3)cc2)cc1,601,0.292110874,0.19047619
NC(=O)C1CCN(C(=O)COc2cccc3cccnc23)CC1,601,0.278738555,0.189655172
COc1cccc(OCC(=O)N2CCC3(CC2)CC(=O)c2ccccc2O3)c1,601,0.304309587,0.189655172
c1cc2cc[nH]c2c(CC2CN(Cc3cscn3)C2)n1,601,0.287606433,0.1875
N#Cc1ccc(OCc2cn(Cc3ccc(C#N)c(-c4ccc5ccccc5c4)c3)cn2)cc1,601,0.279707495,0.1875
Fc1ccc(C(Oc2ccc3c(c2)OCO3)C2CCCNC2)cc1,601,0.297852474,0.1875
CCCCC(O)(Cn1cncn1)C(=O)c1ccccc1Cl,601,0.272575251,0.185714286
COc1ccc2c(c1)C1CC2CC1N,601,0.304128902,0.184210526
O=C(COc1ccc(C(=O)c2ccccc2I)cc1)Nc1cccnc1,601,0.275406504,0.183333333
O=C(NN=Cc1ccc2c(c1)OCCO2)c1ccncc1,601,0.280645161,0.183333333
N#CC(c1cccnc1)N1CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,601,0.274601687,0.183333333
N#Cc1ccc(OCc2ccsc2)cc1OC(C(=O)O)c1ccsc1,601,0.277108434,0.183333333
O=C(COc1ccc(Cl)cc1Cl)OCC(=O)c1ccc[nH]1,601,0.324618736,0.180327869
CC(S)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,601,0.314447592,0.178571429
O=C(c1cccnc1)N1CCC(c2c[nH]c3ccccc23)CC1,601,0.299445471,0.178571429
c1cnc2cc3c(cc2n1)C1CNCC3C1,601,0.274682307,0.178571429
Cc1cccc(-c2ccc(C(=O)C=Cc3c(F)cccc3F)nc2)c1C,601,0.277333333,0.177419355
COc1ccccc1-c1noc(CCC(=O)NC2CCCCC2)n1,601,0.273473108,0.175438596
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(C(=O)c3cccc(C#N)c3)CC12C,601,0.274030354,0.175438596
COc1ccc(CCN2CC(C(=O)NCCc3cn[nH]c3)CCC2=O)cc1,601,0.279118573,0.174603175
COc1cc(OC)c2c(c1)OC(=O)CC2c1ccc2c(c1)OCO2,601,0.314005352,0.174603175
CC(Cn1ccnc1)NC(=O)N(C)Cc1ccc2c(c1)OCCO2,601,0.302579365,0.173913043
CON=C(COCc1cc(C)cc(C)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,601,0.272407733,0.172413793
CCc1ccc(-c2nnnn2-c2cc(OC)c(OC)c(OC)c2)cc1,601,0.283961437,0.171875
Cc1cccc(OCc2nnc(SCC(=O)NCC3CCCO3)n2C)c1,601,0.287253142,0.171875
COc1cncc(C=Cc2cncc(C(=O)NCCc3ccc(Cl)cc3Cl)c2)c1,601,0.286248831,0.171875
COc1cc(C2OC(c3ccc4c(c3)OCO4)C(C)C2C)ccc1O,601,0.301181102,0.171875
CC(C)CNC(=O)NC(=O)COc1ccc(C=O)cc1,601,0.271375465,0.169811321
O=C(O)c1ccc(C=CC(=O)c2ccc(OCC3CCCCC3)cc2O)cc1,601,0.290388548,0.169811321
CC(F)c1ncnc(NCCc2ccc(OC(F)(F)F)cc2)c1Cl,601,0.301975541,0.169491525
COc1ccc(CCn2cc(C(=O)Cc3ccc(OC)cc3)nn2)cc1,601,0.281496063,0.169491525
Cc1ccc(S(=O)(=O)N(C)CC(=O)N(C)CCOc2ccccc2)cc1,601,0.27665996,0.169491525
COc1cc(C=Cc2ccc3cc[nH]c3c2)cc(OC)c1OC,601,0.272727273,0.169230769
COc1ccc(CCNC(C)COc2c(C)cc(C)cc2C)cc1OC,601,0.295324971,0.169230769
COc1ccc(C(=O)CCC(=O)NCc2cc(OC)cc(OC)c2)cc1,601,0.27032967,0.169230769
COc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OC)cc3)c(CC3(C)C(C)CCC4(C)C(C)=CCCC43)c2)cc1,601,0.279295154,0.169230769
Cc1cc(NC(=O)C(C)C)ncc1NC(=O)CCc1ccccc1,601,0.282178218,0.166666667
COc1c(C(=O)O)cc(C(CSc2ccccc2)=NO)cc1C(C)(C)C,601,0.279608192,0.166666667
CC(C)(O)C(=O)COc1c2c(cc3oc(=O)ccc13)OCO2,601,0.27027027,0.166666667
NC(CO)C(O)c1c[nH]c(C(=O)CC(c2ccccc2)c2ccccc2)n1,601,0.273550725,0.166666667
CCOc1ccc(CNCc2cccnc2N(C)C)cc1,601,0.286338798,0.166666667
CCCCOc1ccccc1NC(=O)c1ccc(O)nc1,601,0.284872299,0.166666667
CCOc1cccc(C=Cc2ccc3cccc(O)c3n2)c1O,601,0.289923954,0.166666667
O=c1[nH]c(COc2ccc(Cl)cc2)nc2c1CCNC2,601,0.289520426,0.166666667
CCCCCSC(C(OCC)c1ccc(Cl)cc1)n1ccnc1,601,0.273127753,0.166666667
O=C(O)CCc1cccc(Nc2cnc3ccc([N+](=O)[O-])cc3n2)c1,601,0.270099368,0.166666667
O=P(O)(O)c1ccccc1OCc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,601,0.28179323,0.166666667
CC1CCCC(C)N1CCCCNC(=O)C(Oc1ccccc1)c1ccccc1,601,0.297494781,0.166666667
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NC(C=O)CCCN=C(N)N,601,0.302040816,0.166666667
NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)O)NC(=O)CCCCNC1=O,601,0.328,0.166666667
CCCCOc1ccc(C=CC(=O)c2ccc3c(c2)OCO3)cc1,601,0.297180043,0.166666667
O=C1CCN(C(=O)C(Cc2ccccc2)NC(=O)OCc2ccccc2)C1,601,0.279620853,0.166666667
CCCCCCCCCCCc1ccc2c(c1)OCCOCCOCc1cccc(c1C(=O)O)COCCOCCO2,601,0.30715005,0.166666667
COc1cc(C=CC(=O)c2ccc(O)cc2O)ccc1O,601,0.271645022,0.166666667
CC(=O)C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,601,0.287788215,0.166666667
CC(C)Oc1ccc(-c2nc(C(=O)OCc3ccccc3)co2)cc1,601,0.295004713,0.164179104
O=C(c1c[nH]c2c1ccc1c3ccccc3[nH]c12)C(F)(F)F,601,0.289112534,0.164179104
O=C(CC1SC(NC2CCCCC2)=NC1=O)Nc1ccccc1,601,0.273753528,0.164179104
COc1cc(C=Cc2onc(C)c2[N+](=O)[O-])cc(OC)c1OC,601,0.282142857,0.164179104
CC1(C)Cc2cc(CC(=O)O)cc(Cl)c2O1,601,0.312815338,0.164179104
CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)NCCc1ccccc1,601,0.30399274,0.164179104
CCCCCc1cc(C(C)=O)c(O)cc1OCCCCC#N,601,0.28435518,0.164179104
Cc1ccc(CCC(=O)NCCCC[N+](C)(C)CCNC(=O)c2nc(Cl)c(N)nc2N)cc1,601,0.303921569,0.163934426
CC(C)(N)C(=O)NC(COCc1ccccc1)c1nnn(C(CC#N)CCc2ccccc2)n1,601,0.289940828,0.163934426
CCCCCCCCn1cc(CC(C)N)c2ccccc21,601,0.277829747,0.163934426
CN1Cc2cc(OCCCN3CCC(F)CC3)ccc2C(c2ccc(C(F)(F)F)cc2)C1,601,0.294849023,0.163934426
COc1cc(O)c(-c2c(O)cc3c(c2OC)-c2ccc(O)cc2CC3)c2c1-c1ccc(O)cc1CC2,601,0.295737123,0.163934426
CSc1nsc(NC(=O)N(C)Cc2ccc3c(c2)OCO3)n1,601,0.306314797,0.163636364
COc1ccc(CN(CC(=O)NC2CCCC2)C(=O)CCC(=O)Nc2nccs2)cc1,601,0.275670675,0.163636364
COc1ccc(COc2ccccc2-c2cc(CO)on2)cc1,601,0.279773157,0.162162162
CCC(C)(C)Cc1c[nH]c(CCc2ccc(-c3cccc(N)n3)cc2)n1,601,0.271414822,0.161764706
CCCCc1cc(=O)oc2cc(OC3CCCCC3=O)ccc12,601,0.284428443,0.161764706
CC(C)OC(=O)C1CC(C)(O)C(=O)C(C(=O)OC(C)C)C1c1ccc([N+](=O)[O-])cc1,601,0.274086379,0.161764706
CNC(=O)Oc1c(Cl)c(Cl)c(C#N)c(Cl)c1C#N,601,0.274223035,0.161764706
CC(=O)Oc1ccc(OC(C)=O)c2c1CC(C)=C(C)C2,601,0.275147929,0.161290323
O=C(Cn1nc(Cl)nc1Cl)c1ccc2c(c1)OCCO2,601,0.302607076,0.161290323
Cc1ccccc1CSc1nnc(-c2ccc3c(c2)OCCO3)o1,601,0.290718039,0.160714286
CC(Cc1ccc(OCCCCCCOc2ccc(CC(C)NCC(O)c3cccc(Cl)c3)cc2)cc1)NCC(O)c1cccc(Cl)c1,601,0.288505747,0.160714286
Cc1ccc(C2CC(=O)Oc3ccc(O)cc32)cc1,601,0.281853282,0.160714286
CC(NC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(Cc1ccccc1Cl)c1ccccc1,601,0.324423963,0.15942029
COc1ccc(-c2cc(=O)c3cc(C)ccc3o2)cc1OC,601,0.277183601,0.15942029
CCCc1c(OCCCOc2cccc(OCC(=O)O)c2)ccc(C(C)=O)c1O,601,0.287037037,0.15942029
O=C1C(=Cc2ccc(Cl)cc2)SC(=S)N1Cc1ccncc1,601,0.275951557,0.15942029
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc3[nH]ccc3c2)ccc1O,601,0.281283422,0.158730159
Cc1cc(SCCN2CCCCC2)c2cc3c(SCCN4CCCCC4)cc(C)nc3c(C)c2n1,601,0.273291925,0.158730159
COc1ccc(Nc2nccc(C#Cc3ccc(CC(C)NC(C)=O)cc3)n2)cn1,601,0.277372263,0.158730159
CCOC(=O)C(Oc1ccc(Cl)cc1)c1ccc(Oc2ccc(Cl)cc2)cc1,601,0.28340081,0.158730159
CCOC1CCC(CS)(C(=O)NC(Cc2ccccc2)C(=O)NC)CC1,601,0.29703916,0.158730159
O=C(NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F)OCc1ccccc1,601,0.288828338,0.158730159
CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,601,0.322222222,0.158730159
Cc1nc(NCC(C)(C)C)c2cc[nH]c2c1I,601,0.526872098,0.416517794
CC(C)(C)CNC1=C2NC=COC2=NC(I)=N1,601,0.656495154,0.589855254
Cc1nc(NC(C)(C)Br)c2c(Br)c[nH]c2n1,601,0.697363436,0.702422559
Cc1nc(NN=C=C(C(C)(C)C)C(C)(C)C)c2c(C(C)(C)C)c[nH]c2n1,601,0.789780498,0.995804369
CC(C)(C)CNC1=C2BOOBC2=NC(I)=N1,601,0.822577536,0.505016804
Cc1nc(Cl)c(Br)c(NC2CC(C)(C)OC2(C)C)n1,601,0.830892205,0.739150941
Cc1nc(NC(C)(C)C(C)(C)C)c2c(n1)N(Br)OCC2C,601,0.843547642,0.996402502
Cc1nc(N=NN2CCC(C)(C)C2)c2c(n1)N(Br)OCC2,601,0.891187906,0.99274224
CC(C)(C)CNC1=C2NC=COC2=NC(I)=N1,601,0.656495154,0.589855254
CC(C)(C)CNC1=C2BN=COC2=NC(I)=N1,601,0.771268129,0.458863914
CC(C)(C)CNC1=C2BOCBC2=NC(I)=N1,601,0.822577536,0.39332673
CC(C)(C)CNC1=C2BOOBC2=NC(I)=N1,601,0.822577536,0.505016804
Cc1nc(NC(C)(C)Br)c2c(Br)c[nH]c2n1,601,0.697363436,0.702422559
Cc1nc(NN=C=C(C(C)(C)C)C(C)(C)C)c2c(C(C)(C)C)c[nH]c2n1,601,0.789780498,0.995804369
Cc1nc(NC(C)(C)C(C)(C)C)c2c(n1)N(Br)OCC2C,601,0.843547642,0.996402502
Cc1nc(N=NN2CCC(C)(C)C2)c2c(n1)N(Br)OCC2,601,0.891187906,0.99274224
COc1ccc(C)cc1S(=O)(=O)NCc1cccs1,602,0.270296084,0.6
COc1ccc(CCNC(=O)C2CC(=O)N(CCc3ccccc3)C2)cc1OC,602,0.284686536,0.568965517
CCc1cnc2cc3c(cc2c1)C1CNCC3C1,602,0.295519542,0.534482759
O=C1NC(=O)C(=Cc2cccc(OC(F)(F)F)c2)S1,602,0.301985371,0.525423729
O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)NCCc1ccccc1,602,0.276209677,0.5
O=C(O)c1c(O)cc2c(c1O)COC(CCCCCCCO)C2,602,0.278863233,0.5
CCOC(=O)C(C(=O)OCC)C(CC(=O)CC1OC(CO)C(O)C(O)C1O)c1cccnc1,602,0.274042553,0.431034483
CNC(=O)C(OC)c1ccccc1CON=C(C)c1ccc(OC)cc1,602,0.285851781,0.419354839
Cc1cc(OCC(=O)Nc2cnn(CCCC(=O)O)c2)ccc1Cl,602,0.284147557,0.394366197
