SMILES,mol_id,pio,sim
O=C1C(=Cc2ccc(C=C3Oc4cc(O)cc(O)c4C3=O)cc2)Oc2cc(O)cc(O)c21,400,0.320183486,0.281690141
COc1ccc(C=C2C(=O)c3ccccc3C2=O)cc1O,400,0.299802761,0.28125
COc1ccc(C=CC(=O)C(=Cc2cc(OC)c(OC)c(OC)c2)C(=O)C=Cc2ccc(OC)cc2)cc1,400,0.274973147,0.279411765
O=C(O)CCc1ccccc1OC1OC(CO)C(O)C(O)C1O,400,0.276292335,0.278688525
COc1cc(Br)c(CC2=NCCc3cc(OC)c(OC)cc32)cc1OC,400,0.294736842,0.277777778
CCCCCCCCc1ccc(OCC(=O)Cn2ccc3ccccc32)cc1,400,0.327604726,0.276923077
NC1=NCCC(c2c[nH]c3cc(Br)ccc23)N1,400,0.303491495,0.275862069
CCOc1c(Br)cc(Br)cc1CNCCCNc1nc2ccccc2[nH]1,400,0.27939793,0.274193548
c1ccc2nc(COc3ccc(CCc4nnn[nH]4)cc3)ccc2c1,400,0.30416222,0.273972603
Cc1ccc2[nH]c(C(=O)NN=Cc3ccccc3O)c(C)c2c1,400,0.271230503,0.272727273
CCC(=CC=CC(O)(CC)CC)c1cccc(OCc2ccc(CO)c(CO)c2)c1,400,0.27689243,0.272727273
CC(C)CCOc1cc(OCCCN)cc(-c2ccc(CCC(N)=O)c(CCC(=O)O)c2)c1,400,0.321540062,0.271186441
COc1ccc(CC2CN3C(=NCC3C)N2CCNC(=O)CCC2CCCCC2)cc1,400,0.311827957,0.268656716
COc1ccc(CCNC(=O)CSc2nnc(-c3cccc(F)c3)o2)cc1OC,400,0.317117117,0.268656716
COc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1,400,0.324688797,0.267605634
COc1cc(O)c2c(c1)OC(c1c(OC)cc(OC)cc1OC)CC2=O,400,0.294520548,0.267605634
OC(C=Cc1ccc[nH]1)(c1ccccc1)C(O)(C=Cc1ccc[nH]1)c1ccccc1,400,0.2879046,0.266666667
CCOC(=O)CCCCCc1cccc2cncn12,400,0.283489097,0.265822785
COc1ccc(C(=O)NCc2ccccc2C)cc1S(=O)(=O)NC1CCCC1,400,0.287694974,0.265625
CCCC(C)COc1ccc(C(CO)NC(=O)C(NC)c2ccccc2)cc1,400,0.294768612,0.263888889
C=CCNC(=O)N1CCC(n2nccc2NC(=O)CCc2ccccc2)CC1,400,0.292105263,0.263157895
Cn1ncc2c1CCCC2NCc1cccnc1,400,0.280349345,0.263157895
Cc1ccc2[nH]c(SCC(=O)c3ccc4c(c3)OCO4)nc2c1,400,0.324927255,0.263157895
CC(=O)NC(Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NCCCC(N)=O,400,0.303717135,0.261538462
COc1cccc(CCC(=O)Nc2ccn(C)n2)c1OC,400,0.32218845,0.258064516
COc1cc(OC)cc(S(=O)(=O)c2ccc(NC(=O)C=Cc3cccnc3)cc2)c1,400,0.279069767,0.257575758
COc1cccc(C=C2Cc3ccccc3C2=O)c1OC,400,0.279370953,0.257575758
COc1ccc(NC(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1,400,0.28054741,0.257142857
Cc1ccc(OCC(=O)NC2CCS(=O)(=O)C2)c([N+](=O)[O-])n1,400,0.307363014,0.257142857
COc1ccc(CCNC(=O)C2CCC(C(C)(C)C)CC2)cc1OC,400,0.296127563,0.257142857
CCC(C)(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O,400,0.291796469,0.257142857
COc1cc(CCC(O)CC(O)CCc2ccc(O)cc2)cc(OC)c1O,400,0.278648975,0.254237288
O=C(NC(Cc1ccccc1)C(=O)NCC1CO1)OCc1ccccc1,400,0.286147624,0.253968254
COc1ccc(C(C#N)(CC#CCN(C)C23CC4CC(CC(C4)C2)C3)C(C)C)cc1OC,400,0.320305052,0.253968254
O=C(c1cnc2ccccc2c1)C(CSC(=S)N1CCOCC1)CSC(=S)N1CCOCC1,400,0.29422895,0.253731343
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(=O)O)C(C)C)C(C)C)ccc1OC,400,0.326760563,0.253731343
CC(C)CC(C(=O)NC(Cc1ccccc1)C(N)=O)C(CSCC(=O)O)C(=O)NO,400,0.283378747,0.253521127
CCCCCC(NCCCC)c1ccc(OCCOc2ccc(C(CCCCC)NCCCC)cc2)cc1,400,0.275088548,0.253521127
COc1cc(CC(=Cc2ccc(Cl)cc2Cl)[N+](=O)[O-])cc(OC)c1OC,400,0.310745402,0.253521127
Cc1ccccc1-c1cccc(C(CC(=O)O)c2nccs2)c1,400,0.271352313,0.253333333
OCCON=C1c2ccccc2-c2ccc(OCCN3CCCCC3)cc21,400,0.277777778,0.25
COc1ccc(C(=O)C=Cc2ccccc2O)c(OC)c1OC,400,0.272291467,0.25
COc1cccc(CCNCc2c(C)nn(C)c2N(C)C)c1,400,0.283542039,0.25
O=C(O)Cc1c[nH]c2c(Cl)c(Cl)ccc12,400,0.272373541,0.25
COc1ccc(C(=O)ON=C(N)Cc2ccc(Cl)c(Cl)c2)cc1OC,400,0.283730159,0.25
FC(F)Oc1ccc(C=C2CCCN=C2c2cccnc2)cc1,400,0.313131313,0.25
COc1ccc(C(=NO)c2ncc(C(F)(F)F)cc2Cl)cc1,400,0.319642857,0.246753247
Cc1ccc(NC(=O)CCc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(O)c1,400,0.295220244,0.246575342
Cc1ccc(C(CCn2ccnc2)Oc2ccc(Cl)cc2)cc1,400,0.300322928,0.246376812
COc1cc(C=CCCC=CC=C(C)CCC(O)c2cc3ccccc3s2)cc(OC)c1OC,400,0.297929793,0.246376812
COCCNC(=NO)c1cccnc1Oc1ccc(C(C)C)cc1,400,0.280498664,0.246153846
OC(Cc1ccccc1)(c1nc2cc(Cl)c(Cl)cc2[nH]1)C(F)(F)F,400,0.28216504,0.245614035
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nc(N)cc(O)n3)CC2)c(C)c1,400,0.27852349,0.245283019
CCOc1ccc(CC(NC(=O)C2CCC(C(C)C)CC2)C(=O)O)cc1,400,0.31696905,0.243589744
O=C1NCC(c2ccccc2)C12CCN(C1(C3CCCC3)CCCCC1)CC2,400,0.286618445,0.243243243
COc1ccc(CCNCCCN2C=Cc3cc(OC)c(OC)cc3CC2=O)cc1OC,400,0.305343511,0.243243243
CC1(COc2ccc(C(O)=Nc3ccc(C4CNCCO4)cc3)cc2)COC1,400,0.274703557,0.243243243
CC(NC(=O)C(CO)NC(=O)C(N)Cc1ccccc1)C(=O)O,400,0.273132664,0.242857143
CCOc1cc2c(cc1C=CC(=O)O)OC(C)C2,400,0.301242236,0.242857143
CNc1ccc(C=Cc2cnc(OCCO)c(Br)c2)cc1,400,0.271428571,0.242857143
COc1cccc(CN(CCN(C)C)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,400,0.273504274,0.242424242
Cc1cccc(OCCCn2c(CO)nc3ccccc32)c1,400,0.27667611,0.24137931
CC(C)(CCCCCCCCCCOc1ccc(CCCCc2ccccc2)cc1)C(=O)O,400,0.271918679,0.240506329
COc1ccc(CNc2nc(C)cc(C)c2C#N)cc1,400,0.302032914,0.24
Cc1ccnc(SCC(=O)N2CCc3ccccc32)n1,400,0.274907749,0.23943662
COc1ccc(CNCCc2ccccc2)cc1OCC(N)=O,400,0.281786942,0.23943662
CC(OC(=O)c1cccc(Cl)c1)c1cccc2nc3c(C(=O)O)cccc3nc12,400,0.286695279,0.23943662
CC(=O)Oc1ccc(CC(C)C(C)Cc2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O,400,0.301513388,0.23943662
COc1cc(C=Cc2onc(C)c2[N+](=O)[O-])cc(OC)c1OC,400,0.282142857,0.23943662
CC(Cc1cccc(CC(=O)NCC2CCCCC2)c1)NCC(O)c1ccc(O)c(NS(C)(=O)=O)c1,400,0.281051677,0.23880597
CC(Sc1nncn1C)C(=O)NCc1ccc2c(c1)OCO2,400,0.298839458,0.23880597
O=C(c1ccccc1Cl)N1CCN(Cc2ccc3c(c2)OCO3)CC1,400,0.277227723,0.23880597
O=C(Nc1ccccc1Br)c1ccccc1Br,400,0.306225985,0.989996731
Cc1c(C(=O)N(Br)Br)nnn1-c1ccccc1,400,0.471400619,0.93853116
CCn1cccc1C1=NS(=O)(=O)C(Cl)(Cl)C12CCOCC2,400,0.596251488,0.873904347
Cn1cccc1C1=NS([O-])(C(=O)NC2CCCC2)C(Cl)=C1O,400,0.611543179,0.395586491
Cc1c(C(=O)NBr)nnn1C1(Br)CCCC1,400,0.903523803,0.907057464
Cc1c(C(=O)NBr)nnn1C1(Br)CCCCC1,400,0.90829736,0.630173266
Cc1c(N(O)Br)nnn1C1(Br)CCCCC1,400,0.938215613,0.97158742
O=C(NBr)c1cn(C2(Br)CCCCC2)nn1,400,0.939270556,0.907057464
C1=CC(C2=CC=CC3=C(N4C=CN=C4)C4=CC=CC=C4C=C23)=PP=C1,400,0.332310826,0.999899209
CC1B=C(C(=O)NC2CCCC2)N=NN1C1=NOC2BC1CN(C)C2,400,0.909811378,0.353261262
O=C(Nc1ccccc1Br)c1ccccc1Br,400,0.306225985,0.989996731
Cc1c(C(=O)N(Br)Br)nnn1-c1ccccc1,400,0.471400619,0.93853116
Cc1c(C(=O)NBr)nnn1C1(Br)CCCC1,400,0.903523803,0.907057464
Cc1c(C(=O)NBr)nnn1C1(Br)CCCCC1,400,0.90829736,0.630173266
Cc1c(N(O)Br)nnn1C1(Br)CCCCC1,400,0.938215613,0.97158742
O=C(NBr)c1cn(C2(Br)CCCCC2)nn1,400,0.939270556,0.907057464
CCCCC(CC(CCc1ccc(-c2ccc(-c3nn[nH]n3)cc2)cc1)C(=O)NC(C(=O)NC)C(C)(C)C)C(=O)O,401,0.272241993,0.269230769
COc1ccc(C=NNS(=O)(=O)c2ccc(C)cc2)cc1OC(=O)c1ccccc1,401,0.270544783,0.269230769
CCCCn1c(C)c(C)cc(NC(C)=O)c1=O,401,0.277268943,0.265306122
COc1ccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)cc1,401,0.281563126,0.264150943
C=C(c1ccc(Oc2ccc3ccccc3c2)cc1)C1COC2(CCCCC2)OO1,401,0.270629991,0.264150943
COc1cccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(C(=O)O)cc2)c1,401,0.278022948,0.259259259
COc1ccc2[nH]cc(CC#N)c2c1,401,0.30349345,0.25
CCCCCCn1cc(COc2ccc(C(=O)C=Cc3cccc4ccccc34)c(O)c2)nn1,401,0.297127469,0.25
COc1ccc(C=Cc2cc(OC)c(OC)cc2CC[N+](C)(C)C)cc1,401,0.277716795,0.25
CCC1(c2ccc(NC(C)=O)cc2)CCC(=O)NC1=O,401,0.27839851,0.25
COc1ccc(-c2cccc(NC3=NCCN3)c2C)c(OC)c1,401,0.275985663,0.240740741
CSCCNC(=O)C(Cc1ccc(O)c(Br)c1)=NO,401,0.319413093,0.240740741
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)OCc1ccccc1)C(N)=O,401,0.288038278,0.240740741
CC1=CCCC2C(C)(Cc3cc(O)c(Sc4ccccc4CO)cc3O)CCCC12C,401,0.278863233,0.240740741
CN(CCc1ccncc1)C(=O)C1CSCN1C(=O)C1CCCC1,401,0.296365331,0.237288136
COc1cc2c(cc1O)CN(C(=O)C(C)C)CC2,401,0.286278381,0.236363636
Cc1ccccc1OCCn1c(=N)n(CC(C)C)c2ccccc21,401,0.276350753,0.233333333
CC(=O)C=Cc1ccc2[nH]cc(CCO)c2c1,401,0.281316348,0.228070175
Cc1ccc(C)c(OCC(=O)NNC(=O)CSC(=S)N2CCCC2)c1,401,0.287066246,0.228070175
COc1cc(C=C2C(=O)c3ccccc3C2=O)ccc1O,401,0.2971652,0.226415094
COc1cccc(Oc2ccc(C(=NO)Nc3ccc(C(C)C)cc3)cn2)c1,401,0.287634409,0.225806452
CC(=O)OC1C=CC(=O)OC1C1OC1c1ccccc1,401,0.286206897,0.224137931
CC#CC1(O)CCC2(CC)c3ccc(OCc4ccncc4)cc3CCC2C1,401,0.302573203,0.222222222
ON=C(COc1cccc2ccccc12)c1ccc(-c2ccccc2)cc1,401,0.277161863,0.222222222
Cc1cccnc1NS(=O)(=O)c1ccc(C#Cc2ccc(O)c(C(=O)O)c2)cc1,401,0.284356093,0.220338983
Cc1ccc(C)c(OC(=O)c2cccc(S(=O)(=O)N3CCN(C)CC3)c2)c1,401,0.272968198,0.220338983
CC(C)CC(C(=O)NC(Cc1ccccc1)C(N)=O)C(CSCC#N)C(=O)NO,401,0.286372007,0.220338983
CCCCOc1cccc(O)c1C(=O)C=Cc1ccc(O)cc1,401,0.270072993,0.220338983
CCCCCCCCN1CCN2CCc3cc(OC)c(OC)cc3C2C1,401,0.289686099,0.220338983
COc1ccc(CC2CCCCc3c2cc(OC)c(OC)c3OC)c(O)c1O,401,0.299351251,0.216666667
CCc1cc(OCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(I)c(CC)n1,401,0.311837456,0.213114754
CCCCOc1ccc(C2(C)NC(=O)NC2=O)cc1,401,0.31155303,0.213114754
O=C1CCc2c(cccc2NC(=O)Cn2ccnc2)N1,401,0.278106509,0.213114754
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(N)=O,401,0.294512878,0.213114754
COc1ccc(CNC(=O)Cn2cc3c(n2)CCCCC3)cc1,401,0.280316344,0.213114754
CC1(Cc2ccc3c(c2)OCO3)CCCN(S(=O)(=O)N2CCOCC2)C1,401,0.317164179,0.213114754
COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1,401,0.290055249,0.212121212
CC(F)c1ncnc(NCCc2ccc(OC(F)(F)F)cc2)c1Cl,401,0.301975541,0.211538462
O=C1OC(c2ccc(O)c(O)c2)Cc2cccc(O)c21,401,0.27699115,0.209677419
CCN(C(=O)COC(=O)c1cccn1C)C1CCS(=O)(=O)C1,401,0.285587975,0.209677419
C=C1CCC2C(C)(COC(=O)c3ccc(OC)cc3)C(O)CCC2(C)C1CCc1ccoc1,401,0.270774977,0.209677419
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,401,0.31147541,0.208333333
COC(=O)C1CC(c2ccccc2OCc2cccc(OC)c2)=NO1,401,0.28,0.206349206
CCC1(C)CC(CC(=O)O)(c2ccccc2OC)CCO1,401,0.277153558,0.204081633
Cc1ccc(CC(=O)N2CCOC(c3ncc(CN(C)C)[nH]3)C2)s1,401,0.280349345,0.203389831
c1ccc(-c2ccc(C3C4CN(Cc5cccnc5)CC3N4)cc2)cc1,401,0.283950617,0.203125
C=C(CC)C(=O)c1ccc(OCC(=O)NCCO)c(Cl)c1Cl,401,0.31420508,0.203125
O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)NCCc1ccccc1,401,0.276209677,0.203125
CON=C(C)CCC(=O)OCC1OC(C#Cc2ccccc2)C=CC1Oc1ccc(C)cc1,401,0.274579274,0.203125
O=C(CCc1ccc(Br)cc1)NCCc1nnc[nH]1,401,0.28,0.2
CCC(SCC(NC(=O)C(C)CS)C(=O)O)c1ccc(C(C)C)cc1,401,0.284671533,0.2
Cc1cccc(C(=O)OCC(=O)NCc2ccc3c(c2)OCO3)c1C,401,0.27831094,0.2
COC1=C(C=C(CCCCCc2cccnc2)C(=O)O)C(=O)C(C)=C(C)C1=O,401,0.279130435,0.2
CCCN(CC)Cc1coc(-c2ccccc2OCC)n1,401,0.285582255,0.196428571
CC1CN(CCNC(=O)CCc2ccc(O)cc2)CCC1(C)c1cccc(O)c1,401,0.290672451,0.196428571
COc1ccc(C2=CC(=O)CC(c3ccc(Cl)cc3)C2)cc1,401,0.300893744,0.196078431
CN(C)CCCc1cccc(OCc2ccc3ccc(N)nc3c2)c1,401,0.315296566,0.195652174
C[n+]1ccccc1COc1ccc(C(C)(C)C)cc1,401,0.294255569,0.194029851
CCc1ccc(OCc2nc(-c3ccccn3)no2)c(Br)c1,401,0.298932384,0.192982456
CCCCCCCCCC1CC(=O)c2c(OCOC)cc(OCOC)cc2O1,401,0.291208791,0.191489362
O=C(CSc1ccc(Br)cc1)c1c[nH]c2cc(Br)c(F)cc12,401,0.281358885,0.191176471
CC(C)Cc1ccc(C(C)c2nc3ccc(C(=O)c4ccccc4)cc3[nH]2)cc1,401,0.282964389,0.19047619
OCC1OC(Oc2cc(O)cc(O)c2CCCc2ccc(O)cc2)C(O)C(O)C1O,401,0.286335944,0.189655172
CCC(=O)C1C(c2cccc3ccccc23)CC2CCC1N2C,401,0.279820628,0.188679245
CC(NC(=O)N(C)Cc1cccc(OC(F)F)c1)c1nncn1C,401,0.272300469,0.1875
CCOc1ccc(CN(C)C(C)C(=O)Nc2cc(C)no2)cc1,401,0.286836935,0.186440678
Cc1[nH]c(=O)[nH]c(=O)c1C=CC(=O)NC(CO)C[S+]([O-])Cc1ccccc1,401,0.276595745,0.186440678
COc1ccc(C=C(Sc2ccc(Br)cc2)C(=O)c2ccc(Br)cc2)cc1,401,0.293658537,0.186046512
NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,401,0.302270012,0.183673469
Cc1ccc(C(C)C)c(OCC(=O)N2CCOCC2)c1,401,0.279735683,0.183673469
CC(Cc1cccnc1)NC(=O)c1cc(COc2c(F)cccc2F)on1,401,0.298429319,0.183333333
O=C(NN=Cc1ccc(OC(=O)c2ccccc2Cl)cc1)c1ccccn1,401,0.276227141,0.183333333
COc1cc2c(C)nc(O)c(C)c2cc1OC,401,0.311088296,0.181818182
CSc1ncccc1C(=O)OCC(=O)c1ccccc1Br,401,0.279888786,0.181818182
COCCOc1ccc(C#Cc2ccc(CC(C)NC(C)=O)cc2)cc1,401,0.287104623,0.181818182
O=C(c1ccc(O)nc1)N1CCc2ccc(O)cc2C1,401,0.285051068,0.180555556
Cc1ncccc1OC1(C(=O)NCCC2CCCN2C)CCNCC1,401,0.286877828,0.180327869
COc1ccc2c(c1)CCCC2NS(=O)(=O)OCC(Cl)(Cl)Cl,401,0.288197621,0.180327869
CCCC(NCCOc1ccccc1C=CCNC(C)=O)C(=O)N(C)CC(=O)NC(Cc1ccccc1)C(N)=O,401,0.303085299,0.180327869
CCN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,401,0.3200883,0.18
COc1ccc(C(=O)CSc2nnc(-c3cc(C)cc(C)c3)o2)cc1,401,0.290027447,0.178571429
CCCc1c(OCCCCOc2ccc(C(=O)O)cc2)ccc(C(C)=O)c1O,401,0.284979424,0.177777778
O=C(COc1ccc(C(=O)O)cc1)COc1ccc(C(=O)NCCCCc2ccccc2)cc1,401,0.288,0.177419355
CC(C)c1ccc(OC(C)(Cc2cccc(Cl)c2)C(=O)O)cc1,401,0.32173913,0.176470588
COc1cc(O)c(C(=O)C=Cc2ccccc2)cc1CN(C)C,401,0.27184466,0.175438596
CCOc1cccc(-c2nc(CNCc3ccccc3OCC)co2)c1,401,0.287419651,0.175
Cc1[nH]c2c(C(F)(F)F)cccc2c1CCN,401,0.301044634,0.174603175
CC(C)(C)Cc1ccc(CO)c(O)n1,401,0.309976247,0.174603175
CCOc1cc(CCOC2OC(CO)C(O)C(O)C2O)ccc1O,401,0.291625616,0.173076923
O=C(O)C(Cc1ccc(Oc2ccccc2)cc1)Oc1ccc(Cl)cc1,401,0.308390023,0.173076923
COc1ccc(C(C)(C)C)cc1NC(=O)CSc1nc[nH]n1,401,0.285855589,0.172413793
CC(Cc1ccc(OCc2nonc2C(N)=O)cc1)NCC(O)c1cc(O)cc(O)c1,401,0.312737643,0.172413793
O=C(O)CCCC=C(c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1,401,0.289279113,0.172413793
CC1CN(CCCc2ccccc2)C2CC(NC(=O)CCN3CCN(C)CC3)CC1(c1cccc(O)c1)C2,401,0.279304029,0.172413793
COc1cc(S(=O)(=O)NCc2cccnc2)c(OC)cc1Br,401,0.282819383,0.169811321
Cc1ccc(CCSCC(=O)O)cn1,401,0.302168022,0.169811321
O=C1Cc2cc(OC3OC(CO)C(O)C(O)C3O)ccc2O1,401,0.283362218,0.169811321
CCN(CCCCCC(=O)c1ccc(OC)c(OC)c1)Cc1ccccc1OC,401,0.282696177,0.169811321
COc1ccc(C(CC(=O)O)NC(=O)Cc2ccccc2)cc1OC,401,0.307692308,0.169491525
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(N)=O,401,0.310416667,0.169491525
Nc1ccc2[nH]c(C=Cc3ccc4[nH]c(Br)nc4c3)nc2c1,401,0.312403768,0.975311399
Nc1ccc2[nH]c(Cc3cc4nc(Br)[nH]c4cc3N)nc2c1,401,0.404990792,0.997055233
CC=c1[nH]c(Br)nc1=CSc1nc2cc(N)ccc2[nH]1,401,0.476627141,0.825039506
NCCc1cc2[nH]c(S)nc2c(Br)c1Br,401,0.493706942,0.865262806
NCCc1cc(S)c2[nH]c(I)nc2c1Cl,401,0.493706942,0.960719466
SC1=NC2=CC(C(S)PI)=CC=C2N1,401,0.54607445,0.974586666
N[IH]=PC=Cc1ccc2[nH]c(S)nc2c1,401,0.571576774,0.819897413
Nc1ccc2[nH]c(C=CC=S3CN=C(Br)NN3)nc2c1,401,0.596251488,0.950149417
Nc1ccc2c(c1)nc(C=CC=S1CN=C(Br)NN1)n2F,401,0.606530666,0.334868848
Nc1cc(I)c(F)c(CCN)c1Br,401,0.650223613,0.968428671
NC=CC=S1C=NN=C(c2cc3nc(Br)[nH]c3cc2N)N1,401,0.66151464,0.618598998
N=C=CC=S1C=NN=C(c2cc3nc(Br)[nH]c3cc2N)N1,401,0.66151464,0.738576114
Nc1cc(Cl)c(PC(N)(Br)Br)nc1,401,0.716630816,0.662831962
Nc1cc(Cl)c(PC(N)(Cl)I)nc1,401,0.716630816,0.808518291
OC(PI)C1=PC=C2NC(S)=NC2=C1,401,0.739611149,0.999270618
BB=C=C([IH]N)C1=PC=C2NC(S)=NC2=C1,401,0.763885319,0.973829508
N(c1c(F)cc(F)cc1Br)N(C)C(=S)OC(C)(C)C,401,0.77832824,0.949631631
CC(N)(S)Nc1cc(Br)c(F)c(Br)c1,401,0.786492169,0.463569015
OS[I]C1=PP=C2NC(S)=NC2=C1,401,0.790186465,0.89798528
N(c1c(F)cc(F)cc1Br)N(C)C(=S)NC(C)(C)C,401,0.828184307,0.915616214
NC(N)C(N)(I)c1cc(Cl)c(Cl)s1,401,0.882496893,0.906977355
P[SH](I)Cc1ccc2[nH]c(S)nc2c1,401,0.352905154,0.999679983
Nc1ccc2[nH]c(S)nc2c1SC1=CC=C2NC(S)=NC2=C1,401,0.354241461,0.547937095
O[S](IN)c1ccc2[nH]c(S)nc2c1,401,0.54607445,0.362805635
SC1=NC2=CC(C(S)PI)=CC=C2N1,401,0.54607445,0.974586666
N[IH]=PC=Cc1ccc2[nH]c(S)nc2c1,401,0.571576774,0.819897413
NB=C=CC(I)c1ccc2[nH]c(S)nc2c1,401,0.58365345,0.302639604
[S][IH]NC1=PC=C2NC(S)=NC2=C1,401,0.730742037,0.359712571
OC(PI)C1=PC=C2NC(S)=NC2=C1,401,0.739611149,0.999270618
BB=C=C([IH]N)C1=PC=C2NC(S)=NC2=C1,401,0.763885319,0.973829508
OS[I]C1=PP=C2NC(S)=NC2=C1,401,0.790186465,0.89798528
O[S](I)NC1=C=C2NC(S)=NC2=NS1,401,0.797306359,0.962308764
NB=C=CC(I)=BC1=NN=C2NC(S)=NC2=C1,401,0.825413406,0.934495211
Nc1ccc2[nH]c(C=Cc3ccc4[nH]c(Br)nc4c3)nc2c1,401,0.312403768,0.975311399
Nc1ccc2[nH]c(Cc3cc4nc(Br)[nH]c4cc3N)nc2c1,401,0.404990792,0.997055233
CC=c1[nH]c(Br)nc1=CSc1nc2cc(N)ccc2[nH]1,401,0.476627141,0.825039506
CS(=C=C=C(N)N)NC(=N)c1ccc2[nH]c(Br)nc2c1,401,0.580176175,0.950149417
